id,name,score1,score2
8949,Student_8949,57,78
8950,Student_8950,72,83
8951,Student_8951,79,80
8952,Student_8952,69,71
8953,Student_8953,58,73
8954,Student_8954,69,70
8955,Student_8955,65,91
8956,Student_8956,57,86
8957,Student_8957,73,75
8958,Student_8958,81,100
8959,Student_8959,76,63
8960,Student_8960,93,79
8961,Student_8961,77,79
8962,Student_8962,83,78
8963,Student_8963,61,97
8964,Student_8964,83,67
8965,Student_8965,74,63
8966,Student_8966,72,62
8967,Student_8967,88,78
8968,Student_8968,84,85
8969,Student_8969,71,75
8970,Student_8970,88,68
8971,Student_8971,64,91
8972,Student_8972,51,82
8973,Student_8973,70,86
8974,Student_8974,91,75
8975,Student_8975,85,50
8976,Student_8976,68,62
8977,Student_8977,60,85
8978,Student_8978,92,55
8979,Student_8979,82,96
8980,Student_8980,95,90
8981,Student_8981,95,68
8982,Student_8982,66,86
8983,Student_8983,90,71
8984,Student_8984,63,53
8985,Student_8985,78,77
8986,Student_8986,80,59
8987,Student_8987,96,62
8988,Student_8988,59,73
8989,Student_8989,59,83
8990,Student_8990,95,73
8991,Student_8991,61,71
8992,Student_8992,86,50
8993,Student_8993,71,88
8994,Student_8994,87,85
8995,Student_8995,70,88
8996,Student_8996,86,58
8997,Student_8997,94,97
8998,Student_8998,91,92
8999,Student_8999,60,65
9000,Student_9000,97,53
9001,Student_9001,57,78
9002,Student_9002,62,68
9003,Student_9003,68,89
9004,Student_9004,50,52
9005,Student_9005,93,65
9006,Student_9006,62,93
9007,Student_9007,56,53
9008,Student_9008,63,88
9009,Student_9009,86,72
9010,Student_9010,95,85
9011,Student_9011,81,58
9012,Student_9012,71,82
9013,Student_9013,57,84
9014,Student_9014,99,72
9015,Student_9015,79,52
9016,Student_9016,59,99
9017,Student_9017,83,68
9018,Student_9018,53,81
9019,Student_9019,75,60
9020,Student_9020,91,59
9021,Student_9021,84,92
9022,Student_9022,92,69
9023,Student_9023,51,81
9024,Student_9024,76,87
9025,Student_9025,90,51
9026,Student_9026,63,62
9027,Student_9027,55,67
9028,Student_9028,98,87
9029,Student_9029,74,61
9030,Student_9030,97,96
9031,Student_9031,60,79
9032,Student_9032,79,77
9033,Student_9033,75,70
9034,Student_9034,72,83
9035,Student_9035,54,66
9036,Student_9036,91,92
9037,Student_9037,58,58
9038,Student_9038,80,54
9039,Student_9039,70,64
9040,Student_9040,57,64
9041,Student_9041,91,82
9042,Student_9042,90,61
9043,Student_9043,77,77
9044,Student_9044,52,69
9045,Student_9045,86,67
9046,Student_9046,83,99
9047,Student_9047,70,73
9048,Student_9048,96,92
9049,Student_9049,70,53
9050,Student_9050,100,67
9051,Student_9051,81,61
9052,Student_9052,88,75
9053,Student_9053,79,79
9054,Student_9054,89,95
9055,Student_9055,75,69
9056,Student_9056,65,70
9057,Student_9057,77,72
9058,Student_9058,67,57
9059,Student_9059,64,58
9060,Student_9060,54,55
9061,Student_9061,96,87
9062,Student_9062,54,63
9063,Student_9063,90,85
9064,Student_9064,77,57
9065,Student_9065,66,52
9066,Student_9066,94,52
9067,Student_9067,81,94
9068,Student_9068,82,89
9069,Student_9069,84,66
9070,Student_9070,73,87
9071,Student_9071,76,92
9072,Student_9072,50,81
9073,Student_9073,60,69
9074,Student_9074,100,99
9075,Student_9075,56,63
9076,Student_9076,95,65
9077,Student_9077,88,51
9078,Student_9078,97,94
9079,Student_9079,87,63
9080,Student_9080,78,68
9081,Student_9081,50,57
9082,Student_9082,50,66
9083,Student_9083,97,68
9084,Student_9084,62,60
9085,Student_9085,74,77
9086,Student_9086,60,68
9087,Student_9087,88,89
9088,Student_9088,69,67
9089,Student_9089,94,75
9090,Student_9090,79,79
9091,Student_9091,61,72
9092,Student_9092,62,85
9093,Student_9093,83,69
9094,Student_9094,74,89
9095,Student_9095,56,99
9096,Student_9096,85,74
9097,Student_9097,79,79
9098,Student_9098,72,79
9099,Student_9099,56,66
9100,Student_9100,87,53
9101,Student_9101,53,84
9102,Student_9102,81,98
9103,Student_9103,57,73
9104,Student_9104,88,92
9105,Student_9105,53,81
9106,Student_9106,72,94
9107,Student_9107,59,91
9108,Student_9108,53,72
9109,Student_9109,59,77
9110,Student_9110,61,76
9111,Student_9111,92,81
9112,Student_9112,81,72
9113,Student_9113,77,62
9114,Student_9114,80,61
9115,Student_9115,78,90
9116,Student_9116,71,69
9117,Student_9117,92,89
9118,Student_9118,90,78
9119,Student_9119,72,93
9120,Student_9120,98,51
9121,Student_9121,51,70
9122,Student_9122,82,79
9123,Student_9123,82,94
9124,Student_9124,84,81
9125,Student_9125,58,95
9126,Student_9126,61,68
9127,Student_9127,90,59
9128,Student_9128,61,54
9129,Student_9129,100,59
9130,Student_9130,82,86
9131,Student_9131,96,89
9132,Student_9132,87,100
9133,Student_9133,64,65
9134,Student_9134,60,69
9135,Student_9135,53,50
9136,Student_9136,92,86
9137,Student_9137,52,64
9138,Student_9138,88,71
9139,Student_9139,65,88
9140,Student_9140,73,86
9141,Student_9141,55,98
9142,Student_9142,52,94
9143,Student_9143,52,54
9144,Student_9144,74,77
9145,Student_9145,75,87
9146,Student_9146,52,80
9147,Student_9147,59,50
9148,Student_9148,83,82
9149,Student_9149,64,84
9150,Student_9150,66,79
9151,Student_9151,70,89
9152,Student_9152,58,83
9153,Student_9153,54,91
9154,Student_9154,77,80
9155,Student_9155,55,92
9156,Student_9156,99,99
9157,Student_9157,98,68
9158,Student_9158,59,82
9159,Student_9159,71,92
9160,Student_9160,68,65
9161,Student_9161,61,57
9162,Student_9162,71,75
9163,Student_9163,71,94
9164,Student_9164,84,90
9165,Student_9165,89,74
9166,Student_9166,85,81
9167,Student_9167,98,71
9168,Student_9168,78,85
9169,Student_9169,50,93
9170,Student_9170,65,66
9171,Student_9171,70,66
9172,Student_9172,89,78
9173,Student_9173,55,53
9174,Student_9174,83,62
9175,Student_9175,95,73
9176,Student_9176,73,62
9177,Student_9177,51,92
9178,Student_9178,79,96
9179,Student_9179,91,60
9180,Student_9180,88,71
9181,Student_9181,70,74
9182,Student_9182,58,90
9183,Student_9183,51,59
9184,Student_9184,66,97
9185,Student_9185,95,57
9186,Student_9186,65,54
9187,Student_9187,83,88
9188,Student_9188,70,66
9189,Student_9189,99,66
9190,Student_9190,75,62
9191,Student_9191,52,68
9192,Student_9192,76,51
9193,Student_9193,56,92
9194,Student_9194,93,50
9195,Student_9195,83,64
9196,Student_9196,91,100
9197,Student_9197,84,58
9198,Student_9198,53,73
9199,Student_9199,84,100
9200,Student_9200,93,72
9201,Student_9201,88,87
9202,Student_9202,81,97
9203,Student_9203,98,79
9204,Student_9204,75,66
9205,Student_9205,88,97
9206,Student_9206,68,80
9207,Student_9207,87,68
9208,Student_9208,90,87
9209,Student_9209,90,90
9210,Student_9210,70,96
9211,Student_9211,62,93
9212,Student_9212,66,78
9213,Student_9213,66,67
9214,Student_9214,53,56
9215,Student_9215,60,68
9216,Student_9216,58,63
9217,Student_9217,91,51
9218,Student_9218,71,60
9219,Student_9219,53,90
9220,Student_9220,68,99
9221,Student_9221,96,88
9222,Student_9222,98,89
9223,Student_9223,81,58
9224,Student_9224,51,75
9225,Student_9225,89,65
9226,Student_9226,59,61
9227,Student_9227,72,76
9228,Student_9228,82,69
9229,Student_9229,55,58
9230,Student_9230,88,91
9231,Student_9231,71,84
9232,Student_9232,87,75
9233,Student_9233,53,70
9234,Student_9234,83,75
9235,Student_9235,60,60
9236,Student_9236,69,57
9237,Student_9237,70,60
9238,Student_9238,98,68
9239,Student_9239,52,67
9240,Student_9240,94,84
9241,Student_9241,79,73
9242,Student_9242,87,92
9243,Student_9243,90,64
9244,Student_9244,80,50
9245,Student_9245,95,97
9246,Student_9246,86,81
9247,Student_9247,75,55
9248,Student_9248,89,90
9249,Student_9249,57,71
9250,Student_9250,60,59
9251,Student_9251,87,75
9252,Student_9252,54,84
9253,Student_9253,90,84
9254,Student_9254,53,70
9255,Student_9255,80,51
9256,Student_9256,65,61
9257,Student_9257,95,75
9258,Student_9258,94,85
9259,Student_9259,94,68
9260,Student_9260,90,98
9261,Student_9261,86,99
9262,Student_9262,53,91
9263,Student_9263,66,71
9264,Student_9264,83,83
9265,Student_9265,79,72
9266,Student_9266,84,73
9267,Student_9267,98,98
9268,Student_9268,97,53
9269,Student_9269,90,90
9270,Student_9270,65,85
9271,Student_9271,95,84
9272,Student_9272,75,58
9273,Student_9273,62,71
9274,Student_9274,76,61
9275,Student_9275,53,64
9276,Student_9276,63,82
9277,Student_9277,85,84
9278,Student_9278,72,71
9279,Student_9279,84,68
9280,Student_9280,87,72
9281,Student_9281,50,65
9282,Student_9282,60,64
9283,Student_9283,54,99
9284,Student_9284,74,76
9285,Student_9285,82,54
9286,Student_9286,69,82
9287,Student_9287,75,67
9288,Student_9288,94,67
9289,Student_9289,84,73
9290,Student_9290,89,90
9291,Student_9291,98,73
9292,Student_9292,78,78
9293,Student_9293,87,73
9294,Student_9294,57,52
9295,Student_9295,59,52
9296,Student_9296,63,91
9297,Student_9297,52,92
9298,Student_9298,87,63
9299,Student_9299,53,86
9300,Student_9300,69,94
9301,Student_9301,75,100
9302,Student_9302,64,76
9303,Student_9303,92,51
9304,Student_9304,67,75
9305,Student_9305,66,90
9306,Student_9306,65,61
9307,Student_9307,95,97
9308,Student_9308,67,86
9309,Student_9309,69,80
9310,Student_9310,51,83
9311,Student_9311,92,67
9312,Student_9312,71,90
9313,Student_9313,98,98
9314,Student_9314,74,76
9315,Student_9315,55,85
9316,Student_9316,93,63
9317,Student_9317,51,80
9318,Student_9318,56,72
9319,Student_9319,82,62
9320,Student_9320,50,66
9321,Student_9321,86,55
9322,Student_9322,51,77
9323,Student_9323,85,78
9324,Student_9324,55,68
9325,Student_9325,54,63
9326,Student_9326,67,60
9327,Student_9327,58,68
9328,Student_9328,69,88
9329,Student_9329,87,81
9330,Student_9330,79,84
9331,Student_9331,86,67
9332,Student_9332,55,68
9333,Student_9333,55,88
9334,Student_9334,61,64
9335,Student_9335,69,91
9336,Student_9336,55,88
9337,Student_9337,60,76
9338,Student_9338,78,57
9339,Student_9339,81,57
9340,Student_9340,51,74
9341,Student_9341,96,93
9342,Student_9342,56,75
9343,Student_9343,69,95
9344,Student_9344,100,58
9345,Student_9345,77,50
9346,Student_9346,91,73
9347,Student_9347,100,78
9348,Student_9348,84,94
9349,Student_9349,70,58
9350,Student_9350,91,83
9351,Student_9351,100,93
9352,Student_9352,66,55
9353,Student_9353,89,63
9354,Student_9354,96,60
9355,Student_9355,69,96
9356,Student_9356,90,85
9357,Student_9357,87,94
9358,Student_9358,50,62
9359,Student_9359,84,65
9360,Student_9360,71,71
9361,Student_9361,96,67
9362,Student_9362,88,97
9363,Student_9363,99,63
9364,Student_9364,80,91
9365,Student_9365,83,53
9366,Student_9366,87,57
9367,Student_9367,79,59
9368,Student_9368,71,68
9369,Student_9369,70,71
9370,Student_9370,72,68
9371,Student_9371,66,81
9372,Student_9372,52,52
9373,Student_9373,50,85
9374,Student_9374,54,88
9375,Student_9375,93,53
9376,Student_9376,75,86
9377,Student_9377,65,89
9378,Student_9378,86,96
9379,Student_9379,85,67
9380,Student_9380,90,69
9381,Student_9381,61,53
9382,Student_9382,80,80
9383,Student_9383,59,99
9384,Student_9384,92,89
9385,Student_9385,53,57
9386,Student_9386,94,66
9387,Student_9387,57,56
9388,Student_9388,70,79
9389,Student_9389,58,95
9390,Student_9390,87,68
9391,Student_9391,98,79
9392,Student_9392,98,90
9393,Student_9393,80,84
9394,Student_9394,63,63
9395,Student_9395,80,82
9396,Student_9396,90,100
9397,Student_9397,77,63
9398,Student_9398,65,80
9399,Student_9399,85,52
9400,Student_9400,96,83
9401,Student_9401,50,78
9402,Student_9402,54,76
9403,Student_9403,95,85
9404,Student_9404,92,52
9405,Student_9405,51,83
9406,Student_9406,74,79
9407,Student_9407,77,51
9408,Student_9408,58,69
9409,Student_9409,76,73
9410,Student_9410,94,86
9411,Student_9411,51,57
9412,Student_9412,52,56
9413,Student_9413,62,74
9414,Student_9414,77,87
9415,Student_9415,85,55
9416,Student_9416,52,73
9417,Student_9417,83,92
9418,Student_9418,67,57
9419,Student_9419,81,94
9420,Student_9420,99,60
9421,Student_9421,92,89
9422,Student_9422,82,59
9423,Student_9423,71,62
9424,Student_9424,70,55
9425,Student_9425,91,71
9426,Student_9426,86,93
9427,Student_9427,67,89
9428,Student_9428,89,50
9429,Student_9429,63,57
9430,Student_9430,93,60
9431,Student_9431,60,52
9432,Student_9432,58,82
9433,Student_9433,72,83
9434,Student_9434,53,51
9435,Student_9435,78,58
9436,Student_9436,99,62
9437,Student_9437,76,99
9438,Student_9438,100,77
9439,Student_9439,63,92
9440,Student_9440,76,73
9441,Student_9441,99,59
9442,Student_9442,82,72
9443,Student_9443,69,88
9444,Student_9444,92,64
9445,Student_9445,58,92
9446,Student_9446,50,50
9447,Student_9447,82,92
9448,Student_9448,70,51
9449,Student_9449,73,97
9450,Student_9450,77,89
9451,Student_9451,94,98
9452,Student_9452,51,77
9453,Student_9453,86,79
9454,Student_9454,57,52
9455,Student_9455,54,62
9456,Student_9456,57,74
9457,Student_9457,76,88
9458,Student_9458,62,93
9459,Student_9459,63,96
9460,Student_9460,91,87
9461,Student_9461,91,68
9462,Student_9462,65,62
9463,Student_9463,61,86
9464,Student_9464,71,71
9465,Student_9465,86,76
9466,Student_9466,85,76
9467,Student_9467,94,78
9468,Student_9468,82,90
9469,Student_9469,99,66
9470,Student_9470,51,69
9471,Student_9471,74,51
9472,Student_9472,90,98
9473,Student_9473,69,78
9474,Student_9474,69,95
9475,Student_9475,70,81
9476,Student_9476,69,74
9477,Student_9477,51,65
9478,Student_9478,61,75
9479,Student_9479,96,74
9480,Student_9480,67,71
9481,Student_9481,65,74
9482,Student_9482,58,100
9483,Student_9483,53,99
9484,Student_9484,89,72
9485,Student_9485,67,94
9486,Student_9486,73,85
9487,Student_9487,97,86
9488,Student_9488,86,83
9489,Student_9489,87,50
9490,Student_9490,67,90
9491,Student_9491,58,85
9492,Student_9492,70,84
9493,Student_9493,59,71
9494,Student_9494,67,54
9495,Student_9495,62,54
9496,Student_9496,65,58
9497,Student_9497,54,59
9498,Student_9498,82,54
9499,Student_9499,100,81
9500,Student_9500,55,67
9501,Student_9501,96,58
9502,Student_9502,73,89
9503,Student_9503,64,76
9504,Student_9504,78,75
9505,Student_9505,60,88
9506,Student_9506,60,91
9507,Student_9507,67,53
9508,Student_9508,66,61
9509,Student_9509,78,67
9510,Student_9510,91,98
9511,Student_9511,57,50
9512,Student_9512,53,65
9513,Student_9513,91,78
9514,Student_9514,75,66
9515,Student_9515,74,56
9516,Student_9516,51,95
9517,Student_9517,94,61
9518,Student_9518,80,60
9519,Student_9519,77,81
9520,Student_9520,63,82
9521,Student_9521,89,90
9522,Student_9522,50,58
9523,Student_9523,94,85
9524,Student_9524,67,51
9525,Student_9525,55,60
9526,Student_9526,67,91
9527,Student_9527,66,96
9528,Student_9528,55,65
9529,Student_9529,89,63
9530,Student_9530,92,99
9531,Student_9531,64,74
9532,Student_9532,54,68
9533,Student_9533,64,78
9534,Student_9534,68,71
9535,Student_9535,60,79
9536,Student_9536,58,95
9537,Student_9537,95,63
9538,Student_9538,74,81
9539,Student_9539,58,52
9540,Student_9540,56,79
9541,Student_9541,76,80
9542,Student_9542,89,61
9543,Student_9543,86,65
9544,Student_9544,97,55
9545,Student_9545,51,66
9546,Student_9546,50,55
9547,Student_9547,55,53
9548,Student_9548,84,54
9549,Student_9549,58,93
9550,Student_9550,77,76
9551,Student_9551,81,97
9552,Student_9552,78,81
9553,Student_9553,89,51
9554,Student_9554,92,54
9555,Student_9555,83,50
9556,Student_9556,87,65
9557,Student_9557,95,90
9558,Student_9558,98,63
9559,Student_9559,64,94
9560,Student_9560,80,83
9561,Student_9561,57,56
9562,Student_9562,87,66
9563,Student_9563,65,79
9564,Student_9564,94,52
9565,Student_9565,67,82
9566,Student_9566,69,89
9567,Student_9567,85,87
9568,Student_9568,57,57
9569,Student_9569,90,78
9570,Student_9570,78,83
9571,Student_9571,60,50
9572,Student_9572,100,84
9573,Student_9573,89,96
9574,Student_9574,76,88
9575,Student_9575,79,86
9576,Student_9576,56,53
9577,Student_9577,72,85
9578,Student_9578,88,89
9579,Student_9579,58,86
9580,Student_9580,84,64
9581,Student_9581,89,50
9582,Student_9582,100,52
9583,Student_9583,97,98
9584,Student_9584,79,87
9585,Student_9585,59,56
9586,Student_9586,72,98
9587,Student_9587,82,100
9588,Student_9588,50,61
9589,Student_9589,74,63
9590,Student_9590,93,68
9591,Student_9591,100,75
9592,Student_9592,51,90
9593,Student_9593,60,80
9594,Student_9594,66,85
9595,Student_9595,88,73
9596,Student_9596,57,80
9597,Student_9597,60,77
9598,Student_9598,94,71
9599,Student_9599,91,75
9600,Student_9600,100,56
9601,Student_9601,91,81
9602,Student_9602,51,78
9603,Student_9603,97,62
9604,Student_9604,97,55
9605,Student_9605,81,90
9606,Student_9606,90,78
9607,Student_9607,56,90
9608,Student_9608,79,60
9609,Student_9609,59,58
9610,Student_9610,67,90
9611,Student_9611,87,73
9612,Student_9612,76,87
9613,Student_9613,93,77
9614,Student_9614,86,76
9615,Student_9615,87,74
9616,Student_9616,70,79
9617,Student_9617,79,100
9618,Student_9618,56,68
9619,Student_9619,97,55
9620,Student_9620,79,58
9621,Student_9621,58,74
9622,Student_9622,70,85
9623,Student_9623,76,95
9624,Student_9624,56,59
9625,Student_9625,80,71
9626,Student_9626,83,91
9627,Student_9627,52,99
9628,Student_9628,64,76
9629,Student_9629,78,61
9630,Student_9630,92,73
9631,Student_9631,58,74
9632,Student_9632,72,89
9633,Student_9633,66,68
9634,Student_9634,69,88
9635,Student_9635,84,88
9636,Student_9636,71,80
9637,Student_9637,91,92
9638,Student_9638,96,50
9639,Student_9639,94,100
9640,Student_9640,91,69
9641,Student_9641,71,51
9642,Student_9642,85,66
9643,Student_9643,74,59
9644,Student_9644,53,95
9645,Student_9645,91,90
9646,Student_9646,76,75
9647,Student_9647,99,93
9648,Student_9648,66,68
9649,Student_9649,69,56
9650,Student_9650,85,88
9651,Student_9651,85,100
9652,Student_9652,71,78
9653,Student_9653,55,63
9654,Student_9654,100,63
9655,Student_9655,64,73
9656,Student_9656,82,53
9657,Student_9657,82,77
9658,Student_9658,96,60
9659,Student_9659,70,91
9660,Student_9660,92,57
9661,Student_9661,75,77
9662,Student_9662,94,58
9663,Student_9663,79,61
9664,Student_9664,62,76
9665,Student_9665,72,62
9666,Student_9666,62,72
9667,Student_9667,72,71
9668,Student_9668,77,66
9669,Student_9669,95,69
9670,Student_9670,82,81
9671,Student_9671,74,85
9672,Student_9672,83,51
9673,Student_9673,52,57
9674,Student_9674,58,55
9675,Student_9675,52,57
9676,Student_9676,75,71
9677,Student_9677,77,79
9678,Student_9678,60,56
9679,Student_9679,70,84
9680,Student_9680,63,76
9681,Student_9681,56,89
9682,Student_9682,73,86
9683,Student_9683,67,57
9684,Student_9684,90,74
9685,Student_9685,52,98
9686,Student_9686,75,71
9687,Student_9687,87,64
9688,Student_9688,90,60
9689,Student_9689,75,71
9690,Student_9690,63,95
9691,Student_9691,51,55
9692,Student_9692,55,65
9693,Student_9693,98,75
9694,Student_9694,88,79
9695,Student_9695,80,91
9696,Student_9696,84,50
9697,Student_9697,61,88
9698,Student_9698,86,97
9699,Student_9699,99,59
9700,Student_9700,80,62
9701,Student_9701,69,90
9702,Student_9702,78,90
9703,Student_9703,98,50
9704,Student_9704,65,61
9705,Student_9705,92,51
9706,Student_9706,77,88
9707,Student_9707,75,50
9708,Student_9708,71,72
9709,Student_9709,96,65
9710,Student_9710,77,56
9711,Student_9711,82,100
9712,Student_9712,85,70
9713,Student_9713,92,82
9714,Student_9714,85,81
9715,Student_9715,54,70
9716,Student_9716,67,60
9717,Student_9717,51,96
9718,Student_9718,75,74
9719,Student_9719,91,58
9720,Student_9720,62,71
9721,Student_9721,51,64
9722,Student_9722,78,83
9723,Student_9723,63,56
9724,Student_9724,74,58
9725,Student_9725,80,68
9726,Student_9726,93,55
9727,Student_9727,83,53
9728,Student_9728,78,85
9729,Student_9729,62,69
9730,Student_9730,72,95
9731,Student_9731,90,84
9732,Student_9732,63,58
9733,Student_9733,91,61
9734,Student_9734,53,90
9735,Student_9735,83,61
9736,Student_9736,62,100
9737,Student_9737,60,56
9738,Student_9738,81,88
9739,Student_9739,77,68
9740,Student_9740,96,60
9741,Student_9741,63,61
9742,Student_9742,99,92
9743,Student_9743,69,97
9744,Student_9744,77,86
9745,Student_9745,97,55
